id_student,early_login_count,early_login_consistency,early_clicks,early_clicks_per_login,unique_resources_early,num_of_prev_attempts,late_registration_score,workload_level,assignments_count,courses_count,procrastination_label
17791,26,0.8666666666666667,383.0,14.73076923076923,47,0,0.0,0.5,7,1,0
17792,23,0.7666666666666667,507.0,22.043478260869566,57,0,0.2,0.375,16,2,0
17793,1,0.03333333333333333,12.0,12.0,2,0,0.0,0.25,9,1,0
17794,6,0.2,49.0,8.166666666666666,10,0,0.0,0.75,11,1,1
17795,47,1.0,768.0,16.340425531914892,68,0,0.0,0.5,3,1,0
17796,2,0.06666666666666667,3.0,1.5,1,0,0.36666666666666664,0.25,1,1,1
17797,4,0.13333333333333333,44.0,11.0,10,0,0.0,0.25,1,1,0
17798,11,0.36666666666666664,357.0,32.45454545454545,27,0,0.0,0.625,4,1,1
17799,10,0.3333333333333333,123.0,12.3,27,0,0.0,0.5,7,1,1
17800,32,1.0,1310.0,40.9375,37,0,0.0,0.25,4,1,0
17801,0,0.0,0.0,0.0,0,0,0.0,0.25,1,1,0
17802,0,0.0,0.0,0.0,0,0,0.0,0.25,0,1,0
17803,6,0.2,93.0,15.5,13,0,0.0,0.5,1,1,1
17804,56,1.0,993.0,17.732142857142858,136,1,0.03333333333333333,0.8333333333333334,15,2,1
17805,0,0.0,0.0,0.0,0,0,0.0,1.0,0,1,0
17806,44,1.0,977.0,22.204545454545453,54,0,0.0,0.5,13,2,1
17807,3,0.1,215.0,71.66666666666667,7,0,0.0,0.5,1,1,1
17808,9,0.3,66.0,7.333333333333333,16,0,0.0,0.5,11,1,1
17809,11,0.36666666666666664,284.0,25.818181818181817,32,0,0.0,0.5,4,1,0
17810,5,0.16666666666666666,58.0,11.6,16,0,0.0,0.25,9,1,0
17811,9,0.3,68.0,7.555555555555555,13,0,0.0,0.5,0,1,0
17812,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17813,20,0.6666666666666666,345.0,17.25,55,0,0.0,0.5,3,1,0
17814,5,0.16666666666666666,41.0,8.2,11,0,0.0,0.25,9,1,0
17815,6,0.2,53.0,8.833333333333334,12,0,0.0,0.25,7,1,0
17816,34,1.0,742.0,21.823529411764707,32,0,0.0,0.5,9,1,1
17817,29,0.9666666666666667,240.0,8.275862068965518,32,1,0.0,0.75,9,1,0
17818,12,0.4,305.0,25.416666666666668,23,0,0.0,0.5,9,1,1
17819,6,0.2,127.0,21.166666666666668,17,0,0.5666666666666667,1.5,11,1,1
17820,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17821,24,0.8,412.0,17.166666666666668,19,0,0.25,1.0,11,1,1
17822,12,0.4,562.0,46.833333333333336,22,0,0.25,1.0,11,1,1
17823,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17824,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17825,3,0.1,27.0,9.0,7,0,0.0,0.25,9,1,0
17826,4,0.13333333333333333,31.0,7.75,8,0,0.0,0.25,7,1,0
17827,15,0.5,184.0,12.266666666666667,19,0,0.0,1.0,11,1,1
17828,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17829,12,0.4,369.0,30.75,44,0,0.03333333333333333,0.75,2,1,0
17830,9,0.3,135.0,15.0,14,0,0.0,0.5,9,1,1
17831,0,0.0,0.0,0.0,0,0,0.0,1.0,0,1,0
17832,14,0.4666666666666667,278.0,19.857142857142858,33,0,0.0,0.5,11,1,1
17833,11,0.36666666666666664,296.0,26.90909090909091,45,0,0.0,0.75,4,1,1
17834,8,0.26666666666666666,42.0,5.25,13,0,0.11666666666666667,0.5,2,1,1
17835,26,0.8666666666666667,622.0,23.923076923076923,47,0,0.0,0.5,1,1,0
17836,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17837,8,0.26666666666666666,120.0,15.0,16,0,0.0,0.5,11,1,1
17838,9,0.3,176.0,19.555555555555557,20,0,0.0,1.5,1,1,0
17839,19,0.6333333333333333,1042.0,54.8421052631579,15,0,0.0,0.5,9,1,1
17840,8,0.26666666666666666,88.0,11.0,18,0,0.0,0.5,10,1,1
17841,27,0.9,756.0,28.0,45,0,0.0,0.5,3,1,1
17842,2,0.06666666666666667,20.0,10.0,10,0,0.0,0.5,11,1,1
17843,12,0.4,270.0,22.5,39,0,0.0,1.0,10,2,0
17844,6,0.2,86.0,14.333333333333334,16,0,0.0,0.5,7,1,1
17845,8,0.26666666666666666,97.0,12.125,14,0,0.03333333333333333,0.5,1,1,1
17846,13,0.43333333333333335,145.0,11.153846153846153,22,0,0.0,0.5,11,1,1
17847,30,1.0,2801.0,93.36666666666666,25,0,0.0,0.5,10,1,1
17848,7,0.23333333333333334,74.0,10.571428571428571,16,0,0.0,0.5,10,1,1
17849,6,0.2,68.0,11.333333333333334,6,0,0.0,0.5,9,1,1
17850,3,0.1,40.0,13.333333333333334,7,0,0.0,0.5,9,1,1
17851,32,1.0,635.0,19.84375,27,0,0.0,0.25,4,1,0
17852,18,0.6,564.0,31.333333333333332,17,0,0.0,0.5,5,1,1
17853,21,0.7,736.0,35.04761904761905,50,0,0.0,0.5,12,1,0
17854,8,0.26666666666666666,58.0,7.25,10,0,0.0,0.5,7,1,0
17855,1,0.03333333333333333,5.0,5.0,5,0,0.38333333333333336,0.25,9,1,1
17856,47,1.0,1117.0,23.76595744680851,50,0,0.0,1.0,7,1,0
17857,49,1.0,568.0,11.591836734693878,83,1,0.022222222222222223,0.6666666666666666,19,2,1
17858,3,0.1,15.0,5.0,6,0,0.1,0.5,5,1,0
17859,6,0.2,123.0,20.5,25,0,0.0,0.75,12,1,1
17860,17,0.5666666666666667,178.0,10.470588235294118,25,0,0.0,0.5,3,1,1
17861,35,1.0,627.0,17.914285714285715,45,0,0.0,0.75,5,1,1
17862,31,1.0,706.0,22.774193548387096,31,0,0.0,0.5,11,1,1
17863,0,0.0,0.0,0.0,0,0,0.0,1.0,0,1,0
17864,14,0.4666666666666667,586.0,41.857142857142854,48,0,0.0,0.5,12,1,0
17865,8,0.26666666666666666,140.0,17.5,19,0,0.13333333333333333,0.25,9,1,0
17866,17,0.5666666666666667,293.0,17.235294117647058,24,0,0.03333333333333333,0.25,9,1,0
17867,10,0.3333333333333333,105.0,10.5,24,0,0.0,0.75,0,1,0
17868,20,0.6666666666666666,322.0,16.1,26,0,0.0,0.5,11,1,1
17869,6,0.2,32.0,5.333333333333333,10,0,0.0,0.5,0,1,0
17870,44,1.0,568.0,12.909090909090908,35,1,0.0,0.5,5,1,0
17871,28,0.9333333333333333,527.0,18.821428571428573,52,0,0.0,0.5,7,1,0
17872,12,0.4,277.0,23.083333333333332,26,0,0.0,0.5,2,2,1
17873,12,0.4,247.0,20.583333333333332,25,0,0.0,0.75,2,1,1
17874,26,0.8666666666666667,553.0,21.26923076923077,66,1,0.0,0.5,12,1,0
17875,6,0.2,51.0,8.5,15,0,0.0,0.5,0,1,0
17876,3,0.1,6.0,2.0,3,0,0.25,0.25,9,1,0
17877,0,0.0,0.0,0.0,0,1,0.0,1.0,0,1,0
17878,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17879,13,0.43333333333333335,157.0,12.076923076923077,14,0,0.0,0.5,9,1,1
17880,8,0.26666666666666666,107.0,13.375,22,0,0.0,0.5,9,1,1
17881,18,0.6,321.0,17.833333333333332,21,0,0.0,0.5,5,1,1
17882,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17883,39,1.0,636.0,16.307692307692307,57,0,0.058333333333333334,0.5,16,2,1
17884,5,0.16666666666666666,30.0,6.0,8,0,0.0,0.25,9,1,0
17885,3,0.1,25.0,8.333333333333334,6,0,0.0,0.25,1,1,1
17886,4,0.13333333333333333,24.0,6.0,12,0,0.11666666666666667,0.5,10,1,1
17887,2,0.06666666666666667,33.0,16.5,3,0,0.0,0.25,9,1,1
17888,2,0.06666666666666667,108.0,54.0,6,0,0.0,0.25,0,1,0
17889,18,0.6,261.0,14.5,15,0,0.3,1.0,11,1,1
17890,3,0.1,33.0,11.0,15,0,0.3,1.0,5,1,1
17891,10,0.3333333333333333,407.0,40.7,40,1,0.0,1.5,2,1,0
17892,5,0.16666666666666666,51.0,10.2,13,0,0.0,0.5,9,1,1
17893,34,1.0,428.0,12.588235294117647,69,0,0.0,0.5,3,1,0
17894,17,0.5666666666666667,382.0,22.470588235294116,61,0,0.0,0.75,2,1,0
17895,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17896,2,0.06666666666666667,9.0,4.5,3,0,0.0,0.5,1,1,0
17897,26,0.8666666666666667,922.0,35.46153846153846,64,0,0.0,0.625,12,2,0
17898,48,1.0,1371.0,28.5625,74,0,0.0,0.5,12,2,1
17899,29,0.9666666666666667,468.0,16.137931034482758,73,0,0.058333333333333334,0.5,20,2,1
17900,46,1.0,942.0,20.47826086956522,79,0,0.06666666666666667,0.25,3,2,1
17901,16,0.5333333333333333,168.0,10.5,17,0,0.0,0.5,1,1,1
17902,16,0.5333333333333333,403.0,25.1875,28,0,0.016666666666666666,1.5,8,1,1
17903,13,0.43333333333333335,249.0,19.153846153846153,24,0,0.0,1.0,11,1,1
17904,6,0.2,46.0,7.666666666666667,9,0,0.21666666666666667,0.5,2,1,0
17905,38,1.0,939.0,24.710526315789473,56,0,0.0,1.0,12,1,0
17906,19,0.6333333333333333,274.0,14.421052631578947,22,0,0.0,0.25,9,1,0
17907,20,0.6666666666666666,1519.0,75.95,73,0,0.26666666666666666,0.5,12,1,0
17908,2,0.06666666666666667,23.0,11.5,5,0,0.0,0.25,7,1,0
17909,17,0.5666666666666667,697.0,41.0,60,0,0.26666666666666666,0.5,12,1,0
17910,27,0.9,718.0,26.59259259259259,54,0,0.26666666666666666,0.5,12,1,0
17911,20,0.6666666666666666,928.0,46.4,70,0,0.26666666666666666,0.5,12,1,0
17912,4,0.13333333333333333,16.0,4.0,5,0,0.0,0.5,4,1,1
17913,1,0.03333333333333333,58.0,58.0,7,0,0.0,0.5,1,1,1
17914,4,0.13333333333333333,18.0,4.5,6,0,0.0,0.25,9,1,0
17915,16,0.5333333333333333,602.0,37.625,42,0,0.26666666666666666,0.5,6,1,1
17916,8,0.26666666666666666,245.0,30.625,31,0,0.26666666666666666,0.5,11,1,1
17917,6,0.2,159.0,26.5,23,0,0.26666666666666666,0.5,11,1,1
17918,15,0.5,434.0,28.933333333333334,31,0,0.26666666666666666,0.5,9,1,0
17919,7,0.23333333333333334,119.0,17.0,15,0,0.0,0.25,9,1,0
17920,0,0.0,0.0,0.0,0,0,0.0,0.25,0,1,0
17921,8,0.26666666666666666,94.0,11.75,13,0,0.0,0.25,4,1,0
17922,10,0.3333333333333333,36.0,3.6,5,0,0.0,0.25,0,1,0
17923,6,0.2,29.0,4.833333333333333,6,0,0.0,0.25,8,1,0
17924,35,1.0,1462.0,41.77142857142857,67,0,0.0,1.0,7,2,0
17925,44,1.0,1224.0,27.818181818181817,57,0,0.0,0.5,5,2,1
17926,34,1.0,2187.0,64.32352941176471,40,0,0.0,0.25,5,1,1
17927,15,0.5,239.0,15.933333333333334,68,0,0.0,0.5,1,1,0
17928,35,1.0,694.0,19.82857142857143,54,0,0.0,0.5,12,1,0
17929,7,0.23333333333333334,199.0,28.428571428571427,19,0,0.0,0.5,9,1,1
17930,0,0.0,0.0,0.0,0,0,0.13333333333333333,0.75,0,1,0
17931,4,0.13333333333333333,10.0,2.5,5,0,0.13333333333333333,0.5,0,1,0
17932,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17933,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17934,40,1.0,427.0,10.675,49,0,0.0,0.75,6,2,0
17935,1,0.03333333333333333,4.0,4.0,2,0,0.0,0.25,9,1,0
17936,17,0.5666666666666667,206.0,12.117647058823529,18,0,0.31666666666666665,1.0,10,1,1
17937,4,0.13333333333333333,50.0,12.5,13,0,0.0,1.0,1,1,0
17938,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17939,19,0.6333333333333333,186.0,9.789473684210526,15,0,0.0,1.0,8,1,1
17940,35,1.0,906.0,25.885714285714286,79,0,0.0,0.5,12,1,0
17941,58,1.0,2162.0,37.275862068965516,59,0,0.0,0.5,13,2,1
17942,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17943,36,1.0,945.0,26.25,48,1,0.05,0.5,14,2,1
17944,1,0.03333333333333333,12.0,12.0,5,0,0.016666666666666666,0.5,0,1,0
17945,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17946,18,0.6,615.0,34.166666666666664,33,1,0.0,0.4166666666666667,12,2,1
17947,9,0.3,319.0,35.44444444444444,46,0,0.0,0.5,3,1,1
17948,3,0.1,11.0,3.6666666666666665,4,0,0.3333333333333333,0.25,8,1,0
17949,6,0.2,56.0,9.333333333333334,12,0,0.0,0.5,1,1,0
17950,0,0.0,0.0,0.0,0,0,0.3333333333333333,0.5,0,1,0
17951,11,0.36666666666666664,243.0,22.09090909090909,22,0,0.0,0.5,9,1,1
17952,20,0.6666666666666666,277.0,13.85,18,0,0.0,0.25,8,1,0
17953,24,0.8,688.0,28.666666666666668,53,1,0.11666666666666667,1.0,12,1,0
17954,17,0.5666666666666667,262.0,15.411764705882353,20,0,0.0,0.5,6,1,1
17955,9,0.3,85.0,9.444444444444445,16,0,0.0,1.0,11,1,1
17956,28,0.9333333333333333,334.0,11.928571428571429,29,0,0.0,0.5833333333333334,7,1,1
17957,0,0.0,0.0,0.0,0,0,0.13333333333333333,0.5,0,1,0
17958,7,0.23333333333333334,124.0,17.714285714285715,17,0,0.08333333333333333,0.25,9,1,1
17959,26,0.8666666666666667,594.0,22.846153846153847,49,0,0.0,0.5,1,1,0
17960,13,0.43333333333333335,210.0,16.153846153846153,21,0,0.0,0.25,9,1,1
17961,41,1.0,1464.0,35.707317073170735,68,0,0.0,0.75,15,2,1
17962,50,1.0,800.0,16.0,76,0,0.225,0.4166666666666667,16,2,1
17963,13,0.43333333333333335,380.0,29.23076923076923,42,0,0.0,0.5,5,1,0
17964,32,1.0,1293.0,40.40625,23,0,0.0,0.5,10,1,1
17965,23,0.7666666666666667,374.0,16.26086956521739,20,0,0.0,0.75,9,1,0
17966,6,0.2,93.0,15.5,19,0,0.0,0.5,0,1,0
17967,23,0.7666666666666667,496.0,21.565217391304348,39,0,0.0,0.75,12,1,0
17968,16,0.5333333333333333,459.0,28.6875,22,0,0.13333333333333333,0.25,2,1,0
17969,0,0.0,0.0,0.0,0,0,0.6,0.25,0,1,0
17970,14,0.4666666666666667,67.0,4.785714285714286,10,0,0.0,0.25,9,1,0
17971,8,0.26666666666666666,223.0,27.875,13,0,0.0,0.25,1,1,1
17972,9,0.3,63.0,7.0,12,0,0.21666666666666667,0.25,9,1,0
17973,3,0.1,11.0,3.6666666666666665,5,0,0.0,0.25,2,1,1
17974,10,0.3333333333333333,205.0,20.5,18,0,0.35,1.0,11,1,1
17975,8,0.26666666666666666,32.0,4.0,4,0,0.0,0.5,11,1,1
17976,7,0.23333333333333334,44.0,6.285714285714286,10,0,0.0,0.25,9,1,0
17977,51,1.0,643.0,12.607843137254902,68,0,0.125,0.375,17,2,1
17978,22,0.7333333333333333,664.0,30.181818181818183,58,0,0.0,0.5,12,1,0
17979,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17980,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17981,22,0.7333333333333333,404.0,18.363636363636363,46,0,0.0,0.5,11,2,1
17982,0,0.0,0.0,0.0,0,0,0.0,0.75,0,1,0
17983,31,1.0,627.0,20.225806451612904,14,0,0.0,0.25,9,1,0
17984,28,0.9333333333333333,301.0,10.75,65,1,0.0,0.5,1,1,1
17985,2,0.06666666666666667,9.0,4.5,3,0,0.31666666666666665,0.25,7,1,0
17986,47,1.0,2028.0,43.148936170212764,95,0,0.0,0.5,16,2,1
17987,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17988,18,0.6,320.0,17.77777777777778,45,0,0.0,1.0,7,1,1
17989,18,0.6,572.0,31.77777777777778,48,0,0.0,0.5,12,1,0
17990,33,1.0,1017.0,30.818181818181817,43,0,0.0,0.5,11,1,0
17991,26,0.8666666666666667,674.0,25.923076923076923,23,0,0.0,0.5,10,1,1
17992,38,1.0,2491.0,65.55263157894737,22,0,0.0,0.5,11,1,1
17993,39,1.0,912.0,23.384615384615383,21,0,0.0,0.25,2,1,0
17994,25,0.8333333333333334,718.0,28.72,102,0,0.0,0.5,5,1,0
17995,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
17996,65,1.0,1723.0,26.50769230769231,121,1,0.0,0.5,15,1,0
17997,35,1.0,3520.0,100.57142857142857,32,0,0.0,0.5,9,1,1
17998,22,0.7333333333333333,319.0,14.5,54,0,0.0,1.0,12,1,1
17999,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
18000,5,0.16666666666666666,67.0,13.4,14,0,0.0,0.5,12,1,1
18001,18,0.6,393.0,21.833333333333332,28,0,0.0,0.5,2,1,1
18002,3,0.1,17.0,5.666666666666667,7,0,0.0,0.25,0,1,0
18003,2,0.06666666666666667,27.0,13.5,7,0,0.03333333333333333,0.25,1,1,1
18004,6,0.2,122.0,20.333333333333332,22,0,0.4166666666666667,0.5,9,1,1
18005,12,0.4,655.0,54.583333333333336,53,0,0.26666666666666666,0.5,12,1,0
18006,3,0.1,27.0,9.0,14,0,0.0,0.5,3,1,1
18007,23,0.7666666666666667,625.0,27.17391304347826,53,1,0.027777777777777776,0.9166666666666666,14,2,1
18008,2,0.06666666666666667,18.0,9.0,5,0,0.03333333333333333,0.25,3,1,0
18009,13,0.43333333333333335,291.0,22.384615384615383,20,0,0.0,0.5,7,1,1
18010,0,0.0,0.0,0.0,0,0,0.0,1.0,0,1,0
18011,6,0.2,106.0,17.666666666666668,15,0,0.0,0.5,3,1,1
18012,6,0.2,94.0,15.666666666666666,14,0,0.0,0.5,8,1,1
18013,31,1.0,823.0,26.548387096774192,68,0,0.38333333333333336,0.75,2,1,1
18014,3,0.1,21.0,7.0,10,0,0.0,0.5,0,2,0
18015,17,0.5666666666666667,144.0,8.470588235294118,20,0,0.0,0.5,10,1,1
18016,15,0.5,339.0,22.6,32,0,0.0,0.75,12,1,0
18017,8,0.26666666666666666,105.0,13.125,22,0,0.0,0.5,0,1,0
18018,32,1.0,2145.0,67.03125,42,0,0.0,0.5,11,1,1
18019,3,0.1,134.0,44.666666666666664,14,0,0.0,0.25,5,1,0
18020,35,1.0,338.0,9.657142857142857,34,0,0.0,1.0,4,1,1
18021,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
18022,18,0.6,296.0,16.444444444444443,42,0,0.0,0.5,1,1,0
18023,2,0.06666666666666667,9.0,4.5,2,0,0.0,0.5,9,1,1
18024,7,0.23333333333333334,82.0,11.714285714285714,18,0,0.0,0.5,4,1,1
18025,18,0.6,226.0,12.555555555555555,29,1,0.0,0.875,9,1,1
18026,0,0.0,0.0,0.0,0,0,0.0,1.0,0,2,0
18027,5,0.16666666666666666,127.0,25.4,10,1,0.0,0.5,1,1,0
18028,31,1.0,1101.0,35.516129032258064,60,0,0.0,0.5,12,1,0
18029,16,0.5333333333333333,238.0,14.875,31,0,0.0,0.5,9,2,1
18030,10,0.3333333333333333,225.0,22.5,22,0,0.13333333333333333,0.5,1,2,1
18031,16,0.5333333333333333,227.0,14.1875,32,1,0.0,1.0,1,1,0
18032,5,0.16666666666666666,46.0,9.2,15,0,0.1,0.75,0,1,0
18033,33,1.0,625.0,18.939393939393938,45,0,0.0,0.75,4,1,0
18034,4,0.13333333333333333,55.0,13.75,12,0,0.0,0.25,0,1,0
18035,0,0.0,0.0,0.0,0,0,0.0,0.25,0,1,0
18036,14,0.4666666666666667,342.0,24.428571428571427,25,0,0.0,0.25,9,1,1
18037,8,0.26666666666666666,154.0,19.25,27,0,0.0,0.75,0,1,0
18038,82,1.0,2191.0,26.71951219512195,66,0,0.0,0.5,13,2,1
18039,23,0.7666666666666667,880.0,38.26086956521739,66,0,0.0,0.5,6,1,0
18040,19,0.6333333333333333,677.0,35.63157894736842,27,0,0.0,0.5,12,2,1
18041,23,0.7666666666666667,845.0,36.73913043478261,45,0,0.0,0.5,12,1,0
18042,3,0.1,13.0,4.333333333333333,5,0,0.0,0.25,9,1,0
18043,4,0.13333333333333333,57.0,14.25,20,0,0.0,0.5,0,1,0
18044,2,0.06666666666666667,78.0,39.0,8,0,0.0,0.5,0,1,0
18045,9,0.3,257.0,28.555555555555557,24,0,0.0,0.25,9,1,1
18046,16,0.5333333333333333,296.0,18.5,29,0,0.05,0.25,5,2,1
18047,22,0.7333333333333333,528.0,24.0,52,0,0.0,0.75,4,1,0
18048,29,0.9666666666666667,510.0,17.586206896551722,43,0,0.0,0.5,3,1,0
18049,33,1.0,792.0,24.0,100,0,0.0,0.5,5,1,0
18050,10,0.3333333333333333,246.0,24.6,14,0,0.13333333333333333,0.25,3,1,1
18051,4,0.13333333333333333,23.0,5.75,8,0,0.0,0.25,9,1,0
18052,5,0.16666666666666666,44.0,8.8,14,0,0.4166666666666667,1.0,11,1,1
18053,5,0.16666666666666666,42.0,8.4,12,0,0.0,0.5,5,1,0
18054,7,0.23333333333333334,123.0,17.571428571428573,43,1,0.0,0.75,5,1,0
18055,7,0.23333333333333334,29.0,4.142857142857143,6,0,0.3333333333333333,0.5,5,1,0
18056,13,0.43333333333333335,324.0,24.923076923076923,27,0,0.0,1.0,4,1,0
18057,13,0.43333333333333335,349.0,26.846153846153847,49,0,0.0,0.5,12,1,1
18058,10,0.3333333333333333,413.0,41.3,62,0,0.0,0.5,1,1,0
18059,7,0.23333333333333334,125.0,17.857142857142858,34,0,0.0,0.5,0,1,0
18060,14,0.4666666666666667,361.0,25.785714285714285,40,0,0.0,1.0,4,1,1
18061,4,0.13333333333333333,44.0,11.0,19,0,0.0,0.5,1,1,0
18062,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
18063,4,0.13333333333333333,11.0,2.75,3,0,0.0,1.0,11,1,1
18064,4,0.13333333333333333,121.0,30.25,14,0,0.13333333333333333,0.5,1,1,0
18065,5,0.16666666666666666,66.0,13.2,18,0,0.0,0.5,10,1,1
18066,7,0.23333333333333334,80.0,11.428571428571429,9,0,0.31666666666666665,0.25,9,1,0
18067,40,1.0,1905.0,47.625,69,0,0.0,0.5,12,1,1
18068,4,0.13333333333333333,67.0,16.75,18,0,0.0,0.25,4,1,1
18069,40,1.0,767.0,19.175,59,0,0.25,1.0,3,1,0
18070,5,0.16666666666666666,50.0,10.0,12,0,0.0,0.5,0,1,0
18071,0,0.0,0.0,0.0,0,0,0.0,1.0,0,1,0
18072,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
18073,25,0.8333333333333334,658.0,26.32,45,0,0.016666666666666666,0.5,12,1,1
18074,38,1.0,566.0,14.894736842105264,51,0,0.0,0.5,7,1,0
18075,5,0.16666666666666666,50.0,10.0,11,0,0.0,0.25,9,1,0
18076,0,0.0,0.0,0.0,0,0,0.0,0.5,6,1,1
18077,6,0.2,27.0,4.5,14,0,0.0,0.5,6,1,0
18078,22,0.7333333333333333,430.0,19.545454545454547,39,0,0.0,0.5,11,1,1
18079,48,1.0,963.0,20.0625,77,0,0.0,0.5,21,2,1
18080,1,0.03333333333333333,6.0,6.0,2,0,0.0,0.5,9,1,1
18081,16,0.5333333333333333,582.0,36.375,58,0,0.0,0.5,12,1,0
18082,2,0.06666666666666667,15.0,7.5,2,0,0.0,0.625,11,1,1
18083,8,0.26666666666666666,143.0,17.875,50,0,0.0,0.5,1,1,1
18084,22,0.7333333333333333,306.0,13.909090909090908,25,0,0.0,0.75,15,2,1
18085,14,0.4666666666666667,381.0,27.214285714285715,35,0,0.0,0.5,7,1,0
18086,9,0.3,109.0,12.11111111111111,20,0,0.0,0.5,11,1,1
18087,21,0.7,374.0,17.80952380952381,45,0,0.0,0.5,7,1,0
18088,0,0.0,0.0,0.0,0,0,0.0,1.0,0,1,0
18089,44,1.0,2229.0,50.65909090909091,90,0,0.0,0.5,12,1,0
18090,4,0.13333333333333333,122.0,30.5,19,0,0.0,1.0,1,1,0
18091,2,0.06666666666666667,55.0,27.5,4,0,0.0,0.5,11,1,1
18092,3,0.1,17.0,5.666666666666667,6,0,0.0,0.5,0,1,0
18093,9,0.3,389.0,43.22222222222222,48,0,0.21666666666666667,0.5,12,1,0
18094,2,0.06666666666666667,2.0,1.0,1,0,0.0,0.5,2,1,1
18095,6,0.2,97.0,16.166666666666668,27,0,0.0,0.75,0,1,0
18096,24,0.8,305.0,12.708333333333334,27,1,0.13333333333333333,1.0,7,1,0
18097,25,0.8333333333333334,558.0,22.32,58,0,0.0,1.0,12,1,0
18098,13,0.43333333333333335,293.0,22.53846153846154,46,0,0.0,0.5,7,1,0
18099,18,0.6,164.0,9.11111111111111,14,0,0.0,0.25,0,1,0
18100,9,0.3,51.0,5.666666666666667,14,0,0.0,0.25,9,1,0
18101,21,0.7,598.0,28.476190476190474,21,0,0.0,0.5,4,1,0
18102,8,0.26666666666666666,74.0,9.25,12,0,0.0,0.25,1,1,0
18103,10,0.3333333333333333,315.0,31.5,42,0,0.1,0.5,1,1,0
18104,8,0.26666666666666666,80.0,10.0,29,0,0.0,0.5,0,2,0
18105,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
18106,6,0.2,59.0,9.833333333333334,13,0,0.0,0.25,9,1,0
18107,26,0.8666666666666667,693.0,26.653846153846153,52,0,0.0,0.5,12,1,0
18108,6,0.2,225.0,37.5,23,0,0.0,0.75,0,1,0
18109,26,0.8666666666666667,534.0,20.53846153846154,30,0,0.0,0.25,2,1,1
18110,4,0.13333333333333333,17.0,4.25,9,0,0.0,1.0,0,1,0
18111,1,0.03333333333333333,22.0,22.0,6,0,0.0,0.5,0,1,0
18112,14,0.4666666666666667,459.0,32.785714285714285,50,0,0.0,0.5,4,1,1
18113,11,0.36666666666666664,217.0,19.727272727272727,47,0,0.0,0.5,1,1,1
18114,10,0.3333333333333333,138.0,13.8,17,0,0.0,0.25,7,1,0
18115,22,0.7333333333333333,408.0,18.545454545454547,45,0,0.0,0.5,12,1,0
18116,35,1.0,1849.0,52.82857142857143,76,0,0.0,0.5,12,1,0
18117,7,0.23333333333333334,55.0,7.857142857142857,13,0,0.0,0.5,3,1,0
18118,26,0.8666666666666667,1057.0,40.65384615384615,68,0,0.0,0.5,12,1,0
18119,11,0.36666666666666664,263.0,23.90909090909091,27,0,0.3,0.5,1,1,1
18120,31,1.0,1408.0,45.41935483870968,73,0,0.0,0.5,12,1,0
18121,37,1.0,1410.0,38.108108108108105,57,0,0.0,0.5,12,1,0
18122,15,0.5,549.0,36.6,38,0,0.0,0.5,12,1,0
18123,0,0.0,0.0,0.0,0,0,0.36666666666666664,0.25,0,1,0
18124,19,0.6333333333333333,367.0,19.31578947368421,28,0,0.0,0.5,3,1,1
18125,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
18126,1,0.03333333333333333,13.0,13.0,6,0,0.21666666666666667,0.5,4,2,1
18127,8,0.26666666666666666,66.0,8.25,13,0,0.0,0.25,9,1,0
18128,13,0.43333333333333335,364.0,28.0,31,0,0.0,0.5,5,1,1
18129,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
18130,1,0.03333333333333333,3.0,3.0,2,0,0.0,0.25,0,1,0
18131,24,0.8,419.0,17.458333333333332,45,0,0.0,0.5,6,1,0
18132,14,0.4666666666666667,141.0,10.071428571428571,17,0,0.0,0.25,9,1,1
18133,6,0.2,112.0,18.666666666666668,19,0,0.0,0.5,2,1,0
18134,16,0.5333333333333333,83.0,5.1875,20,0,0.0,0.5,1,1,0
